isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,tax,mls_id,daysOnMarket,homeType,property_type,property_sub_type,beds,num_of_units,favorite,city,saleType,latitude,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,heating_system,cooling_system,walkscore,investment_likelihood_label,investment_likelihood_score,investment_likelihood_stars,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools
,Dream Town Realty,1984.0,,1200.0,,2453238,IL,Cook County,-87.79377746582031,60631,2412.0,11156131,56,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.98978042602539,,,"Condo - Chicago, IL",,,1.0,,5971 North Northwest Highway #3A,,,https://listings.listhub.net/pages/MREDIL/11156131/?channel=mashv,2,True,Old Norwood Park,,159900,133.25,,0,,,False,Baseboard (Natural Gas),Window Unit(s) A/C,,1,51.76,,309.0,,13062210341006,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Onahan Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Taft High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,daprile properties,1950.0,2:00 PM,1035.0,,2485049,IL,Cook County,-87.68592834472656,60655,4002.0,11185880,28,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.70021057128906,2021-08-29,,"2 Stories - Chicago, IL",,,2.0,,2552 West 106th Place,12:00 PM,5319.0,https://listings.listhub.net/pages/MREDIL/11185880/?channel=mashv,1,True,West Morgan Park,,269000,259.9033816425121,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.75,,,,24132290100000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Betancourt Realty,1900.0,2:00 PM,1250.0,,2443886,IL,Cook County,-87.63980865478516,60606,3961.0,11193907,21,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.8879508972168,2021-08-22,,"Condo - Chicago, IL",,,,Garage,345 North CANAL Street #902,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11193907/?channel=mashv,1,True,River North,,334900,267.92,,0,,,False,,Window Unit(s) A/C,,1,51.72,,744.0,,17093060111049,Other,,true,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Real Estate LLC,1920.0,,,,2260997,IL,Cook County,-87.63408660888672,60610,7183.0,10998883,198,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.9080810546875,,,"Condo - Chicago, IL",,,,,1407 North Wells Street #1E,,,https://listings.listhub.net/pages/MREDIL/10998883/?channel=mashv,2,True,Old Town,,515000,,,0,,,False,,Central A/C,,1,51.72,,344.0,,17042050661003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Elite,1957.0,2:00 PM,2000.0,,2550695,IL,Cook County,-87.69679260253906,60655,2078.27,11207711,7,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.69956970214844,2021-09-12,,"Raised Ranch, Bungalow - Chicago, IL",,,,,10640 South Sacramento Avenue,11:00 AM,3354.0,https://listings.listhub.net/pages/MREDIL/11207711/?channel=mashv,2,True,West Morgan Park,,329900,164.95,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.71,,,,24131150530000,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': 'Mount Greenwood Elementary Schoo', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX City,1925.0,3:00 PM,1700.0,,1412683,IL,Cook County,-87.7571029663086,60641,3337.04,11166694,47,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.9473991394043,2021-08-29,,"1.5 Story - Chicago, IL",,,1.0,Garage,3652 North LARAMIE Avenue,1:00 PM,4687.0,https://listings.listhub.net/pages/MREDIL/11166694/?channel=mashv,3,True,Portage Park,,335700,197.47058823529412,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.65,,,,13211290150000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"The Matt Laricy Group, A Division of Americorp",2016.0,2:30 PM,,,2268421,IL,Cook County,-87.68527221679688,60622,9734.36,11004811,194,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.89569091796875,2021-02-28,,"Condo - Chicago, IL",,,1.0,Garage,2335 West Chicago Avenue #3F,1:00 PM,,https://listings.listhub.net/pages/MREDIL/11004811/?channel=mashv,2,True,Ukrainian Village,,499000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.56,,365.0,,17071000441003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Chopin Elementary School', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Hometown Real Estate,,,,,1963765,IL,Cook County,-87.63990020751953,60610,9378.81,11203143,11,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.91070175170898,,,"1/2 Duplex,Condo - Chicago, IL",,,1.0,Garage,1546 North HUDSON Avenue #1,,,https://listings.listhub.net/pages/MREDIL/11203143/?channel=mashv,3,True,Old Town,,550000,,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,51.54,,271.0,,17041100581001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2007.0,1:00 PM,1007.0,,2449482,IL,Cook County,-87.62136840820312,60611,9984.94,11136413,75,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.89112091064453,2021-08-28,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,,,240 East Illinois Street #2402,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11136413/?channel=mashv,2,True,Near East Side,,467000,463.75372393247267,,0,,,False,,Central A/C,,1,51.52,,820.0,,17102120401161,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Success Realty,2007.0,,1186.0,2007-08-10 12:08:00,37240,IL,Cook County,-87.6187973022461,60601,14658.26,11124024,85,Condo/Coop,Residential,Condominium,1,,N,Chicago,MLS Listing,41.88479995727539,,,"Condo - Chicago, IL",,985000.0,1.0,Garage,340 East RANDOLPH Street #1007,,,https://listings.listhub.net/pages/MREDIL/11124024/?channel=mashv,2,True,Near East Side,Y,924900,779.8482293423272,475000.0,0,,,False,,Central A/C,,1,51.52,,749.0,,17103180581070,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2000.0,,1145.0,,1470907,IL,Cook County,-87.6261978149414,60611,10029.7,11144337,67,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.89879989624023,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,1.0,Garage,57 East Delaware Place #2601,,,https://listings.listhub.net/pages/MREDIL/11144337/?channel=mashv,2,True,Near North,,525000,458.51528384279476,,0,,,False,,Central A/C,,1,51.52,,920.0,,17032170151097,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'High', 'name': 'Wells Community Academy Senior H', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,2007.0,,1281.0,,1994557,IL,Cook County,-87.61859893798828,60601,14661.0,11145422,64,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.8849983215332,,,"Condo - Chicago, IL",,,1.0,Garage,340 East Randolph Street #402,,34837.0,https://listings.listhub.net/pages/MREDIL/11145422/?channel=mashv,2,True,Near East Side,,499900,390.24199843871975,,0,,,False,Baseboard,Central A/C,,1,51.52,,650.0,,17103180581016,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Realty Infinity,1955.0,,1489.0,,2403340,IL,Cook County,-87.52607727050781,60617,2486.74,11097336,97,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.70161819458008,,,"1.5 Story, Bungalow - Chicago, IL",,,2.0,Garage,10632 South Avenue B,,3746.0,https://listings.listhub.net/pages/MREDIL/11097336/?channel=mashv,2,True,East Side,,200000,134.31833445265278,,0,,,False,Baseboard (Natural Gas),Central A/C,,1,51.5,,,,26172030330000,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': 'Warren Elementary School', 'district': '299'}, {'category': 'High', 'name': 'George Washington High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Chicago ONEChicago,,,1500.0,,2548692,IL,Cook County,-87.6479721069336,60613,7317.73,11179208,7,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.955810546875,,,"Condo - Chicago, IL",,,1.0,,712 West Bittersweet Place #2,,,https://listings.listhub.net/pages/MREDIL/11179208/?channel=mashv,2,True,Buena Park,,415000,276.6666666666667,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.5,,307.0,,14163040501005,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,American International Realty Corp.,1934.0,2:00 PM,1000.0,,2493070,IL,Cook County,-87.6226577758789,60653,1714.78,11170107,43,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.81978988647461,2021-08-01,,"Condo - Chicago, IL",,,1.0,Garage,4101 South Michigan Avenue #T2,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11170107/?channel=mashv,1,True,Bronzeville,,174900,174.9,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.5,,257.0,,20031140301002,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Real Estate LLC,2021.0,,3103.0,,2515074,IL,Cook County,-87.71492004394531,60647,,11184587,71,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.91545104980469,,,"2 Stories - Chicago, IL",,,2.0,Garage,3533 West Cortland Street,,10346.0,https://listings.listhub.net/pages/MREDIL/11184587/?channel=mashv,4,True,Logan Square,,869000,280.05156300354497,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.5,,,,13354070020000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Success Realty,1920.0,,2262.0,,2534652,IL,Cook County,-87.58293151855469,60615,2002.67,11197635,16,Condo/Coop,Residential,Condominium,4,,,Chicago,MLS Listing,41.79928970336914,,,"Condo - Chicago, IL",,,1.0,,5300 South South Shore Drive #61,,,https://listings.listhub.net/pages/MREDIL/11197635/?channel=mashv,3,True,East Hyde Park,,300000,132.6259946949602,,0,,,False,Radiator,None,,1,51.5,,1981.0,,20121120691036,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,1965.0,12:00 PM,1700.0,,2554144,IL,Cook County,-87.61995697021484,60611,6306.35,11209383,5,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.89820098876953,2021-09-05,,"Condo - Chicago, IL",,,,Garage,247 East Chestnut Street #901,10:00 AM,,https://listings.listhub.net/pages/MREDIL/11209383/?channel=mashv,2,True,Near North,,469000,275.88235294117646,,0,,,False,Forced Air,Central A/C,,1,51.45,,1429.0,,17032280241006,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Real Estate LLC,2006.0,,3100.0,,2401389,IL,Cook County,-87.63558197021484,60610,16861.07,11107712,98,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.8980598449707,,,"Condo,High Rise (7+ Stories),Penthouse - Chicago, IL",,,2.0,Garage,849 North Franklin Street #1609,,,https://listings.listhub.net/pages/MREDIL/11107712/?channel=mashv,4,True,Near North,,1750000,564.516129032258,,0,,,False,,Central A/C,,1,51.43,,1469.0,,17044450171259,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dwell One Realty,2005.0,3:00 PM,,,1404284,IL,Cook County,-87.68620300292969,60622,8969.47,11187209,27,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.90520095825195,2021-06-19,,"1/2 Duplex,Condo,Low Rise (1-3 Stories) - Chicago, IL",,,1.0,,1310 North Claremont Avenue #1,1:00 PM,,https://listings.listhub.net/pages/MREDIL/11187209/?channel=mashv,3,True,Ukrainian Village,,500000,,,0,,,False,Radiant (Natural Gas),Central A/C,,1,51.4,,200.0,,17061140581001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Sotheby's,2006.0,,2000.0,,2485637,IL,Cook County,-87.63558197021484,60610,13690.71,11167036,47,Condo/Coop,Residential,Condominium,4,,,Chicago,MLS Listing,41.8980598449707,,,"Condo - Chicago, IL",,,2.0,Garage,849 North Franklin Street #1602,,,https://listings.listhub.net/pages/MREDIL/11167036/?channel=mashv,3,True,Near North,,999000,499.5,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,51.38,,1125.0,,17044450171252,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,daprile properties,1920.0,,,,1952459,IL,Cook County,-87.58280181884766,60649,1117.49,11155277,56,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.77299880981445,,,"Condo - Chicago, IL",,,,,6712 South RIDGELAND Avenue #3A,,,https://listings.listhub.net/pages/MREDIL/11155277/?channel=mashv,1,True,Jackson Park Highlands,,94900,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.27,,212.0,,20243020231003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1926.0,1:00 PM,,,1874273,IL,Cook County,-87.65049743652344,60613,1769.83,11173477,40,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.95989990234375,2021-07-24,,"Condo - Chicago, IL",,,,,4240 North Clarendon Avenue #402N,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11173477/?channel=mashv,1,True,Buena Park,,117500,,,0,,,False,Forced Air,Central A/C,,1,51.25,,219.0,,14174100281061,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Brenneman Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Senn High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Brenneman Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2017.0,1:00 PM,,,2503047,IL,Cook County,-87.65595245361328,60657,15261.9,11192342,22,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.9451789855957,2021-08-14,,"Condo - Chicago, IL",,,1.0,Garage,1051 West Cornelia Avenue #1R,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11192342/?channel=mashv,3,True,Wrigleyville,,949900,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.25,,267.0,,14204090441002,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2012.0,4:00 PM,4155.0,,2351871,IL,Cook County,-87.6612319946289,60614,30073.84,11131566,78,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.93183135986328,2021-07-11,,"4+ Stories - Chicago, IL",,,3.0,Garage,2748 North Lakewood Avenue,2:00 PM,1877.0,https://listings.listhub.net/pages/MREDIL/11131566/?channel=mashv,5,True,West De Paul,,1449000,348.7364620938628,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.21,,247.0,,14293040650000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Prescott Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Lincoln Park High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Prescott Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2015.0,2:00 PM,2000.0,,164084,IL,Cook County,-87.6521987915039,60657,19008.82,11084297,120,Condo/Coop,Residential,Condominium,3,,N,Chicago,MLS Listing,41.94589996337891,2021-07-31,2016-09-13 00:00:00,"Condo,Condo-duplex,Penthouse - Chicago, IL",2016-09-13 00:00:00,1050000.0,1.0,Garage,3510 North Fremont Street #4,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11084297/?channel=mashv,3,True,Wrigleyville,Y,900000,450.0,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.17,,365.0,,14204050641004,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Nettelhorst Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Lake View High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Nettelhorst Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Chicago ONEChicago,2004.0,,1289.0,,2504586,IL,Cook County,-87.68692016601562,60612,2658.37,11178953,35,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.87363052368164,,,"Condo - Chicago, IL",,,1.0,Garage,2415 West HARRISON Street #1,,,https://listings.listhub.net/pages/MREDIL/11178953/?channel=mashv,2,True,Tri-Taylor,,219999,170.67416602017067,,0,,,False,,Central A/C,,1,51.16,,225.0,,16134030571001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,,12:30 PM,,2007-10-01 12:10:00,17380,IL,Cook County,-87.67900085449219,60647,4873.62,11123788,86,Condo/Coop,Residential,Condominium,2,,N,Chicago,MLS Listing,41.91749954223633,2021-06-19,,"Condo - Chicago, IL",,274900.0,1.0,,2033 West ARMITAGE Avenue #1,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11123788/?channel=mashv,1,True,Bucktown,Y,269000,,302000.0,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.16,,112.0,,14313050561001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Century 21 S.G.R. Inc,2018.0,4:00 PM,,2017-04-14 00:00:00,593635,IL,Cook County,-87.66290283203125,60607,8678.17,11162743,50,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.86880111694336,2021-08-08,,"Condo,Low Rise (1-3 Stories) - Chicago, IL",,,1.0,Garage,1430 West Fillmore Street #2W,2:00 PM,3210.0,https://listings.listhub.net/pages/MREDIL/11162743/?channel=mashv,2,True,University Village - Little Italy,,485000,,453000.0,0,,,False,Fireplace (Natural Gas),Central A/C,,1,51.16,,184.0,,17173250571003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,,,,,2397641,IL,Cook County,-87.65099334716797,60640,710.57,11104270,103,Condo/Coop,Residential,Condominium,0,,,Chicago,MLS Listing,41.97137832641602,,,"Condo,High Rise (7+ Stories),Studio - Chicago, IL",,,100.0,Garage,4880 North Marine Drive #316,,,https://listings.listhub.net/pages/MREDIL/11104270/?channel=mashv,1,True,Margate Park,,119500,,,0,,,False,Baseboard,Window Unit(s) A/C,,1,51.14,,420.0,,14084170501039,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Momentum,1896.0,,1085.0,,2366485,IL,Cook County,-87.65113830566406,60640,2689.24,11081672,122,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.96834182739258,,,"Condo - Chicago, IL",,,,,826 West Lakeside Place #G,,,https://listings.listhub.net/pages/MREDIL/11081672/?channel=mashv,1,True,Uptown,,169000,155.76036866359448,,0,,,False,Hot Water,Window Unit(s) A/C,,1,51.11,,359.0,,14172050591001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX Premier Properties,2005.0,,534.0,,2099397,IL,Cook County,-87.63249969482422,60654,3139.56,10930701,298,Condo/Coop,Residential,Condominium,0,,,Chicago,MLS Listing,41.88470077514648,,,"Condo,Studio - Chicago, IL",,,,Garage,400 North La Salle Street #1303,,,https://listings.listhub.net/pages/MREDIL/10930701/?channel=mashv,1,True,Chicago Loop,,210900,394.9438202247191,,0,,,False,,Central A/C,,1,51.1,,313.0,,17092590221057,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,MetroPro Realty LLC,,,,,1792525,IL,Cook County,-87.59110260009766,60637,2563.22,11183816,30,Condo/Coop,Residential,Apartment,2,,,Chicago,MLS Listing,41.78210067749023,,,"Low Rise (1-3 Stories) - Chicago, IL",,,1.0,,6209 South Dorchester Avenue #3,,11938.0,https://listings.listhub.net/pages/MREDIL/11183816/?channel=mashv,2,True,Woodlawn,,179900,,,0,,Assumed Owner Occupancy,True,Forced Air (Natural Gas),Central A/C,,1,51.08,,220.0,,20144150101015,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Carnegie Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Hyde Park Career Academy Senior ', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Carnegie Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,,,,,2459541,IL,Cook County,-87.67091369628906,60626,2615.33,11190706,23,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,42.01234817504883,,,"Condo - Chicago, IL",,,1.0,,1615 West Touhy Avenue #2S,,,https://listings.listhub.net/pages/MREDIL/11190706/?channel=mashv,2,True,Rogers Park,,174900,,,0,,,False,Hot Water,Window Unit(s) A/C,,1,51.08,,288.0,,11312030241005,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,R.H. Creamer,1974.0,,900.0,,598375,IL,Cook County,-87.75830078125,60630,2010.9,11105861,100,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.96390151977539,,,"Condo - Chicago, IL",,,,,4572 North Milwaukee Avenue #5H,,,https://listings.listhub.net/pages/MREDIL/11105861/?channel=mashv,1,True,Portage Park,,149900,166.55555555555554,,0,,,False,Radiant,Window Unit(s) A/C,,1,51.0,,223.0,,13161174510440,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Chicago ONEChicago,,,,,2485438,IL,Cook County,-87.63284301757812,60605,4516.0,11167333,47,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.87248992919922,,,"Condo,Condo-loft - Chicago, IL",,,1.0,Garage,732 South FINANCIAL Place #315,,,https://listings.listhub.net/pages/MREDIL/11167333/?channel=mashv,1,True,Printers Row,,250000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,51.0,,434.0,,17164020521039,Loft,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
